epoch,train_loss,val_loss,val_accuracy,val_f1_macro
1,2.1395312190055846,1.8288507759571075,0.6435185185185185,0.5845530874102303
2,1.4309645533561706,0.9642501920461655,0.7962962962962963,0.7813812586600756
3,0.6977746173739433,0.5005064755678177,0.8888888888888888,0.8886589759742176
4,0.4089010879397392,0.3337154649198055,0.9259259259259259,0.9262750239552002
