epoch,train_loss,val_loss,val_accuracy,val_f1_macro
1,1.2074199172915245,1.0605030788315668,0.5874886672710788,0.55375203561026
2,0.978913562638419,1.026693085829417,0.5902085222121487,0.5515400394673496
3,0.9391594602137195,1.0076075394948323,0.614687216681777,0.567879109755448
4,0.9171908838408334,0.9993046257230971,0.5883952855847688,0.5618404791332021
5,0.9039467998913356,1.01089432504442,0.6065276518585675,0.568495933887016
6,0.8943469512219332,1.011028720272912,0.6065276518585675,0.5550144353259643
7,0.8842550686427525,1.0011375215318468,0.6246600181323663,0.5940639515103942
